,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
2152,Purples,9.0,243.161058787709,32778.6744232489,Healthcare,81.05368626256958,No,404.406954633302,Yes,Male,After_16:00,0.296029818477109,0.8758855040650809,234.228065237403,4.58296579308808,46.153394109569504,4.975,5025.0,22.1635686000809,387.853114709674,4819.7757757523705,51673.7351872158,Yes,163544.98495578198,19.6939867652457,177.371529292406,,6660.75374301364,80.0,30-45,1.0,688.8686678689011,11.0,Public_or_other,Services_or_Retail,598.720338333728,0.0,No
9793,Purples,4.0,907.406046983503,132635.045319641,Healthcare,302.468682327834,Yes,438.508358283134,Yes,Female,By_16:00,0.287879625568166,0.0403546041343361,616.4203535299749,6.3690503151156,,1.03,8970.0,28.6109233740717,433.84284111792397,5252.76926506719,52550.5152975921,Maybe,192289.58028417,20.828894380593603,102.43841871229999,8.79070467781276,91799.77247146411,80.0,Below_30,1.0,660.14517364629,14.0,Foot_or_bicycle,Hightech,451.67156162369,0.0,No
6477,Khakis,3.0,160.19031991412902,39422.3120441988,Social,53.3967733047098,Yes,738.2901550854871,No,Male,After_16:00,0.9348414402920749,0.34619055315852193,840.192876057699,6.3632586435414895,17.0963713433594,6.468,9532.0,57.7706531854346,723.253706237301,8829.40896332948,87083.3531855467,Yes,545072.353096153,26.8933766239441,396.47592916829905,59.99640647787599,2914.6121726592796,70.0,Below_30,1.0,1087.1948304723198,9.0,Public_or_other,Public_Sector,724.8749587004061,0.0,Yes
1663,Pinks,6.0,927.7247930907221,217835.558608609,Social,309.241597696907,Yes,704.418681803969,No,Female,By_16:00,0.736775148427114,0.0860296464525163,240.931228734553,0.0414282619021833,,3.688,6312.0,54.9779669148847,642.345522878023,8328.87786379573,75142.6419767035,Yes,496205.67927444103,25.344536351608895,249.39391574812902,3.7046652985736697,95949.60734383279,70.0,Below_30,2.0,904.637242157448,6.0,Foot_or_bicycle,Services_or_Retail,512.16880677366,1.0,Yes
6880,Khakis,9.0,50.4664478837847,14507.453248653701,Environment,16.8221492945949,Yes,862.401884241693,No,Male,After_16:00,0.194927424192429,0.848354079993442,154.767552623525,6.70142195187509,98.6252091592178,6.311,9689.0,11.9003192754462,681.8578579695901,9987.73455835611,91239.8903189368,Maybe,743737.009943623,26.1124081227601,611.579297561148,13.369090063497401,309.806856184235,90.0,30-45,3.0,1178.83464427638,11.0,Car,Hightech,957.844767359167,0.0,No
4485,Purples,5.0,157.36914271009198,21074.192287396298,Environment,52.456380903364106,No,401.746973856613,Yes,Male,After_16:00,0.08998252730816601,0.9357977828476579,347.932038828731,3.51644336245954,96.34993860963729,3.929,6071.0,,,4814.14816067806,,Yes,161400.631002946,19.9584370895109,168.298641504449,45.5761193996295,2814.1282783821803,90.0,30-45,,603.0295229977941,11.0,Motorcycle_or_truck,Public_Sector,408.699071323527,1.0,No
8632,Khakis,7.0,747.0002140715441,242056.09164821802,Healthcare,249.000071357181,No,972.112539281153,No,Female,By_16:00,0.757606175262481,0.966835862956941,799.0382513962691,7.605168703012169,63.13777770847079,11.372,4628.0,48.1674527283758,921.832730877213,11564.790854566001,111693.14009556599,Yes,945002.789027651,30.3616984188502,766.080520425383,77.1365043940023,62260.035607238606,80.0,Below_30,2.0,1392.52611296999,12.0,Motorcycle_or_truck,Student_or_Unemployed,931.33080250476,0.0,Yes
2262,Oranges,7.0,619.333968248878,88255.2554020816,Military,206.44465608295897,Yes,427.50079889021896,Yes,Female,After_16:00,0.59469433198683,0.110809849342331,339.649217203259,0.28817415703088,66.884598787874,7.675,4325.0,23.838581983,372.791578765385,5020.59114643296,50734.1312795349,Maybe,182756.933051775,19.3078113406306,173.55649152341599,83.7119004689157,42835.8406812943,30.0,Below_30,1.0,674.855792020702,9.0,Car,Industry_or_other,593.186582485666,0.0,Yes
8142,Blues,7.0,1396.3367082803,292393.187029436,Education,465.44556942676496,Yes,628.200602252036,No,Female,After_16:00,0.44066406856290996,0.9489645010326059,301.910825772211,8.316538596991451,71.4560243301094,7.042000000000001,6958.0,41.4236863842234,21.667561726644603,6325.34114597365,26408.378009917204,No,394635.99666982103,4.65484282512789,506.961693572803,11.027525714598598,217115.02366843302,100.0,45_and_up,1.0,386.572231724858,15.0,Motorcycle_or_truck,Services_or_Retail,608.5027318913491,0.0,Yes
5363,Greens,10.0,407.16793063758695,36199.3028575273,Healthcare,135.722643545862,Yes,266.715279866289,Yes,Male,After_16:00,0.561879480723292,0.8735431882087141,860.9497093129901,1.86022744281217,39.7415040060878,1.1320000000000001,8868.0,52.9094557510689,532.205527188752,3731.56385304039,61830.91156967651,No,71137.0405141529,23.069580125974397,273.975776853881,82.25383791141209,18566.3586146231,80.0,45_and_up,1.0,825.663233692363,14.0,Car,Industry_or_other,640.013462471716,0.0,No
9237,Whites,8.0,910.503683804642,143052.417029993,Environment,303.501227934881,No,471.34048848292196,Yes,Male,By_16:00,0.43508598883636296,0.663706992287189,921.8826198484751,9.40904766554013,8.98464291822165,1.0390000000000001,8961.0,65.6183222541586,,5623.02798985094,55326.1571578824,Yes,222161.856083319,21.3263112729525,,39.6552170393988,92426.49658591529,90.0,Below_30,,694.0393298646741,10.0,Public_or_other,Hightech,475.149767513215,0.0,No
8038,Turquoises,6.0,578.2845813293151,167355.232657999,Environment,192.761527109772,No,868.198313051835,No,Male,By_16:00,0.249920362606645,0.0244611871894449,872.07691394724,8.908366900868712,81.1998319346458,7.16,8840.0,82.4423360172659,999.575277110302,10681.133684739,117429.00554849801,Maybe,753768.310786052,31.6160604299508,788.93921381867,52.7261520270258,37359.767860801,90.0,Below_30,0.0,1479.99436456952,11.0,Car,Public_Sector,987.113567730123,1.0,Yes
9315,Khakis,10.0,506.42950517716906,161327.973918717,Healthcare,168.80983505905598,Yes,955.678760436427,No,Female,After_16:00,0.563364393543452,0.719928099540994,467.425827402622,4.6787472977302995,37.3371814144775,10.491,5509.0,10.9146165661514,941.2708111340179,11439.3292266323,114535.93756161099,Yes,913321.893149306,30.680137078149098,807.359913790546,78.51636786945159,28675.5702477248,80.0,45_and_up,3.0,1442.44494831361,12.0,Car,Hightech,999.466684498701,0.0,No
4167,Violets,1.0,653.6184541661711,11493.504615056001,Education,217.87281805538998,No,52.7532746748333,Yes,Female,By_16:00,0.45560467545874395,0.49490388669073604,483.459156239405,0.8952514547854659,57.868677144870205,11.939,4061.0,6.824623909778889,3.1041341419491806,533.741015032231,2492.9532745191395,Maybe,2782.90798891841,1.76185531243322,801.104517004595,77.9419575817883,47696.4376654526,100.0,45_and_up,2.0,37.3694150146081,14.0,Foot_or_bicycle,Student_or_Unemployed,58.600733638741104,1.0,No
4915,Greys,2.0,30.1521200876144,5473.7768052826395,Foreign_Affairs,10.050706695871499,No,544.616112171605,No,Female,By_16:00,0.0216636774130166,0.6865933940280229,767.648671753705,4.001728736329819,41.4290375309065,4.855,7145.0,22.3298298195004,390.159520768986,6226.48016325402,51947.2407883837,Maybe,296606.70963691396,19.7524560692838,118.560603559095,44.664887385442896,121.06741178230699,40.0,30-45,0.0,655.083554255933,9.0,Motorcycle_or_truck,Student_or_Unemployed,498.95674869337097,0.0,No
5263,Browns,4.0,102.955187204843,16928.051079071298,Environment,34.3183957349478,No,493.264638878,Yes,Female,After_16:00,0.548213764792308,0.8527166726998979,685.110736638308,0.211771801114082,78.7089819088578,3.52,6480.0,98.4315432840958,448.42544998150805,5829.49728874301,54840.54412915,Maybe,243310.00396744302,21.1760584146698,65.5880379437093,74.024730315432,1222.0706815554302,90.0,45_and_up,1.0,682.931309516882,9.0,Foot_or_bicycle,Hightech,460.043881291449,0.0,No
4115,Purples,3.0,145.087793385135,24152.1736290433,Education,48.362597795045005,No,499.39777286979796,Yes,Female,By_16:00,0.7896550267469141,0.349435952492058,142.784661846235,0.800611120648682,80.304218409583,2.186,,24.698609136976298,440.84657033313204,5875.6708693642395,54542.9592932314,Yes,249398.13554731398,20.9963465948991,66.8177788062599,34.176029684022105,2397.30346328034,100.0,45_and_up,2.0,681.168462930152,13.0,Foot_or_bicycle,Hightech,468.933544686707,0.0,No
251,Purples,6.0,298.954779511818,43297.6606835562,Social,,Yes,434.49040106593804,Yes,Male,After_16:00,0.9590486860834059,0.9020447612274441,131.317146122456,9.45625115884468,53.43364083673801,6.851,3149.0,2.18344402965158,490.04896437360605,5325.00193940659,57632.2722093959,Maybe,188781.90861844,22.137049586013198,69.1883543489526,73.9421605365351,10040.091614610601,70.0,30-45,3.0,724.536982855589,12.0,Motorcycle_or_truck,Public_Sector,480.0877496255,0.0,Yes
767,Purples,7.0,291.398873689158,41117.5924599665,Education,97.1329578963859,No,423.312471384096,Yes,Female,After_16:00,0.363575889496133,0.7991301219444721,235.72249058634,9.93010036181659,73.9560238318518,5.478,4522.0,61.7986288154498,413.294572105422,5059.71385805181,51934.2199898565,No,179193.448429311,20.329647613901802,116.001147093016,18.331288988702,9541.94446759746,100.0,Below_30,4.0,668.086410030965,12.0,Foot_or_bicycle,Hightech,507.580095995352,0.0,No
8935,Whites,5.0,578.968989611694,98606.9205025233,Healthcare,192.989663203898,Yes,510.94405195340795,No,Male,By_16:00,0.534786486532539,0.540306905983016,820.366523927078,4.6933826152235305,92.1862895134836,6.91,3090.0,,414.34433292978895,5938.12918539366,51745.0878208358,No,261063.824226567,20.355449710821603,110.57448192057,85.5425916146487,37447.9997667579,80.0,45_and_up,4.0,639.471528815732,8.0,Car,Services_or_Retail,430.93444796716204,0.0,No
3319,Yellows,3.0,62.9580252763409,6175.21683284965,Environment,20.986008425447,No,294.25399569371,Yes,Male,After_16:00,0.780647131381556,0.23750942014157803,846.465833019465,7.74027179460973,66.3270268356428,10.318,3682.0,75.1992024015635,590.187909410903,4122.91577575891,60846.7242170941,No,86585.4139817142,24.293783349056696,256.987888819819,47.11944044101979,471.39855805837897,90.0,30-45,5.0,748.18959493981,14.0,Foot_or_bicycle,Hightech,375.19015380125296,0.0,No
4858,Oranges,10.0,532.496986927846,89952.2440436881,Military,177.498995642615,No,506.77607339707,No,Male,After_16:00,0.7424158288631592,0.832163448212668,192.615860141814,9.497010456398131,15.2615332044661,4.001,7999.0,95.63296798150992,516.8188038727491,6101.3983417162,,No,256821.98856775198,22.7336491543428,298.899652785164,56.673731724731596,31693.3924497797,30.0,30-45,2.0,914.989105653383,,Foot_or_bicycle,Industry_or_other,798.349149656403,0.0,No
3106,Turquoises,5.0,468.667126791828,42776.5772421297,Social,156.222375597276,No,273.818504414521,Yes,Male,After_16:00,0.12093097832985199,0.726564908167347,72.9566272348166,2.53928335383534,36.93874394521121,10.126,5874.0,90.0432017631829,200.853247150074,3139.8915384453603,25544.3990415924,Yes,74976.5733598051,14.172270359758,474.30821684482805,98.10606508981442,24571.6530128537,70.0,30-45,1.0,312.95900536651,12.0,Car,Services_or_Retail,209.618464979982,0.0,Yes
5192,Purples,4.0,731.683114039369,109448.269851666,Social,243.89437134645598,Yes,448.752750001732,Yes,Male,By_16:00,0.8714028347749259,0.995766286738217,948.44285142608,4.32472239481285,48.167194472625894,6.496,3504.0,7.303618383593861,384.093459158497,5255.714418334311,50828.6746475326,Maybe,201379.030634117,19.5983024560419,133.596640925992,28.5187240457162,59738.3587458296,70.0,45_and_up,1.0,661.698543999852,11.0,Foot_or_bicycle,Industry_or_other,542.2783115140641,0.0,No
9564,Blues,7.0,1369.9945640243,14183.5392348603,Environment,456.664854674765,Yes,31.058968277648102,Yes,Female,By_16:00,0.6605029341299089,0.431927259312943,241.37643002905,1.37346480041742,35.6719780247658,9.262,4738.0,59.97058972716329,789.4813041202721,1889.55229101703,80944.9950330891,Yes,964.6595104719501,28.097709944411303,605.301395905479,64.73361244425179,209009.454349799,90.0,Below_30,0.0,1088.82359755225,14.0,Car,Public_Sector,750.3690540324901,1.0,Yes
5155,Khakis,3.0,969.207364371437,315161.678451391,Environment,323.06912145714597,No,975.523990129143,No,Female,By_16:00,0.626442245906219,0.7043168302625419,618.0845398921521,5.090401875786481,84.8380737937987,8.738,7262.0,16.0592534346506,946.943947230466,11649.1277957524,114494.193933775,No,951647.0553174841,30.7724543582482,800.302029439055,74.27285485900941,104706.726360549,90.0,30-45,,1431.4273933277802,11.0,Car,Industry_or_other,963.250883614894,1.0,Yes
2541,Turquoises,1.0,779.053790526351,81094.9938327605,,259.684596842117,Yes,312.282649101689,Yes,Male,By_16:00,0.27912986534647605,0.0358276017941535,45.843604952096904,0.85446888813749,15.2582393959165,7.4479999999999995,8552.0,12.3443724121898,150.994243053102,3424.8149771231,24114.4541090627,No,97520.4529299689,12.287971478364598,447.352392386567,64.9694713531062,67705.774433895,90.0,,3.0,313.342858225043,14.0,Car,Services_or_Retail,292.439549134165,0.0,No
5697,Khakis,3.0,126.248606256869,29013.5414229814,Education,42.082868752289706,No,689.438298367023,No,Female,By_16:00,0.555594201432541,0.305191898252815,864.022184628993,3.4439557697624,29.0548350429162,11.89,4110.0,59.383871778845794,657.527635106817,8209.43825388387,81603.393479441,Yes,475325.16725521703,25.642301673344697,351.954099644103,4.34469408355653,1823.0507111747302,100.0,Below_30,2.0,1036.38677966449,13.0,Motorcycle_or_truck,Hightech,751.3361564633129,0.0,Yes
3212,Purples,5.0,622.714338493321,81856.3953580859,Healthcare,207.57144616444,,394.352869195884,Yes,Male,After_16:00,,0.030721981311217002,6.09146966598928,4.0267781610600695,73.0658317450434,6.904,3096.0,27.6820078957826,476.444395196808,4896.41748235245,58340.466310740594,Yes,155514.18544302598,,139.41521013976998,86.5892626345158,43303.4767089616,80.0,30-45,0.0,762.168197350323,11.0,Motorcycle_or_truck,Industry_or_other,587.865909507215,0.0,No
3829,Browns,4.0,1010.2504974963,105222.40273897198,Environment,336.750165832099,Yes,312.464293756087,Yes,Female,By_16:00,0.8521048140246421,0.560786927351728,28.8965075742453,6.56335653737187,10.4164700722322,0.622999999999999,9377.0,35.34014883916829,361.90640595643,3848.45574947373,43839.0686798155,Maybe,97633.9348724903,19.0238378345808,247.48110101920298,53.242916730232494,113747.42435377801,90.0,Below_30,2.0,565.1070471156929,9.0,Car,Student_or_Unemployed,416.289704758594,0.0,No
2519,Turquoises,4.0,503.16283378476,9738.755931133459,Environment,167.72094459491998,No,58.0652342177927,Yes,Female,After_16:00,0.00498710083775222,0.204626671038568,435.913131572306,8.43715948751196,21.1692173266783,6.181,9819.0,60.1378895575181,47.6638625559844,675.980067289896,5210.23078466432,Maybe,3371.5714247671303,6.90390198047339,795.239249690172,58.4078002953902,28308.0362004071,90.0,30-45,4.0,,15.0,Car,Public_Sector,17.8266434123083,4.0,Yes
1472,Khakis,7.0,159.389416620941,4003.00407890557,Environment,53.1298055403138,No,75.3438496188014,Yes,Male,By_16:00,0.8176619501318779,0.961173148360103,659.6445646137,4.26769108744338,31.411351962015,6.862,9138.0,51.625661412254,472.585886134766,1698.61026845755,46438.5147482974,Maybe,5676.69567538057,21.7390405983053,462.199702050063,16.7436946183443,2885.9060422918797,90.0,30-45,1.0,592.661648004834,11.0,Public_or_other,Hightech,319.599931043328,0.0,No
6649,Violets,3.0,713.156808817406,154490.429106395,Financial,237.718936272469,,649.886927515616,No,Female,After_16:00,0.999237721553072,0.968905992573127,797.767812618986,9.7218291903846,24.409367912448896,8.845,7155.0,49.8276841128245,581.335495775523,7661.540266707199,70477.66460874179,No,422353.01855568704,24.1108999370725,181.40572473427,31.402853387407998,56758.01159878651,60.0,Below_30,4.0,869.119925448109,10.0,Public_or_other,Public_Sector,561.858572997153,1.0,Yes
4696,Purples,1.0,724.373586406299,116211.685044906,Healthcare,241.457862135433,Yes,481.291783241762,Yes,Female,After_16:00,0.205520663177595,0.0491135898046196,788.13064051792,9.107820023782551,2.57154020946473,6.513999999999999,3486.0,74.485384626314,494.199969850907,5801.31777211944,58929.7142018691,No,231641.780616035,22.2306088502071,23.252895315170104,9.53606276307255,58553.3570491492,80.0,Below_30,1.0,736.642983770137,10.0,Motorcycle_or_truck,Industry_or_other,487.467665160288,0.0,Yes
5954,Blues,9.0,1203.99779722023,221829.965991743,Education,401.332599073411,Yes,552.733484655619,No,Female,After_16:00,0.19395064446143803,0.958207596326247,4.5484537258744195,6.54900019988418,37.003195588477,7.162999999999999,6837.0,70.90494078584021,1.2188900727778702,5529.77262670174,32055.1748462021,Maybe,305514.305059543,1.10403354694405,694.873298563199,39.3979273969308,161479.187678093,100.0,45_and_up,4.0,546.831097383983,16.0,Motorcycle_or_truck,Student_or_Unemployed,980.9214957058431,2.0,Yes
4758,Reds,6.0,394.20669263223397,58568.7614437685,Other,131.402230877411,,445.72121076398497,Yes,Male,By_16:00,0.781387345865369,0.0707906174939126,809.1222569346429,8.12963790260255,66.3728111190721,6.38,5620.0,20.1507692225277,482.66490031765403,5422.54190827516,59072.17266360889,No,198667.397724913,21.9696358713032,82.79898813277799,63.8026148080826,17407.948510438,50.0,,1.0,759.0079238668269,10.0,Foot_or_bicycle,Services_or_Retail,560.074785009081,0.0,No
4988,Khakis,4.0,,15010.145679410902,Education,246.103611133443,No,60.991163885328,Yes,Female,By_16:00,0.0289802956394851,0.21229538065381304,402.650544652715,3.87132558505982,,8.314,7686.0,34.8781859502196,380.655140616,1371.22192008528,35165.1834572832,Maybe,3719.92207208693,19.5103854553415,568.060330915541,11.0863039968535,60823.091024054505,100.0,Below_30,4.0,428.600099941902,15.0,Motorcycle_or_truck,Services_or_Retail,159.822713997939,0.0,Yes
1065,Greens,10.0,373.687529736116,36084.0284492029,Financial,124.56250991203899,No,289.686105993561,Yes,Male,By_16:00,0.9773803406860679,0.493432476650923,176.585786044598,9.99679774744436,16.6995100444183,1.767,8233.0,13.1511395331472,488.22885601435996,3873.3187719643297,58847.1216574476,No,83918.0400057127,22.0959013397137,256.446165198512,32.101652817800606,15650.381385498798,60.0,Below_30,0.0,791.508263064635,12.0,Car,Industry_or_other,646.267364104711,1.0,No
9919,Yellows,7.0,-94.3682140704812,-16407.8215576376,Financial,-31.456071356827103,,521.610641440657,No,Female,By_16:00,0.9768377121072259,0.9575379558373242,388.55265174061094,4.06153901480138,,9.917,4083.0,45.797354960814104,303.112188112314,5822.3307906312,46757.8202745862,Yes,272077.661264134,17.4101174066206,218.86244682674598,85.0765743525699,968.028353848969,60.0,Below_30,2.0,621.515605643189,11.0,Public_or_other,Public_Sector,593.107144396081,0.0,No
